id,proposal,candidate,detail
1435,45,jean-pierre-gutierrez-echeverria,
1436,505,jean-pierre-gutierrez-echeverria,
1437,533,jean-pierre-gutierrez-echeverria,
1438,219,jean-pierre-gutierrez-echeverria,
1439,463,jean-pierre-gutierrez-echeverria,
1440,56,jean-pierre-gutierrez-echeverria,
1441,17,jean-pierre-gutierrez-echeverria,
1442,464,jean-pierre-gutierrez-echeverria,
1443,490,jean-pierre-gutierrez-echeverria,
1444,347,jean-pierre-gutierrez-echeverria,
1445,364,jean-pierre-gutierrez-echeverria,
1446,158,jean-pierre-gutierrez-echeverria,
1447,172,cecilio-aguilar-galindo,"Pensión regionalizada para los adultos mayores de nuestra región considerando evidentemente una canasta regional para basar dicha pensión ya que la vida en Aysén implica un alto en calefacción, víveres, arriendo, etc."
1448,539,francisco-figueroa-cerda,
1449,459,pablo-vidal-rojas,
1450,99,pablo-vidal-rojas,
1451,104,pablo-vidal-rojas,
1452,105,pablo-vidal-rojas,
1453,348,maria-teresa-alvarez-aguilar,
1454,342,maria-teresa-alvarez-aguilar,
1455,113,maria-teresa-alvarez-aguilar,
1456,391,maria-teresa-alvarez-aguilar,
1457,83,maria-teresa-alvarez-aguilar,
1458,278,maria-teresa-alvarez-aguilar,
1459,438,maria-teresa-alvarez-aguilar,
1460,539,maria-teresa-alvarez-aguilar,
1461,459,maria-teresa-alvarez-aguilar,
1462,20,maria-teresa-alvarez-aguilar,
1463,56,maria-teresa-alvarez-aguilar,
1464,17,maria-teresa-alvarez-aguilar,
1465,463,maria-teresa-alvarez-aguilar,
1466,277,maria-teresa-alvarez-aguilar,
1467,158,maria-teresa-alvarez-aguilar,
1468,358,maria-teresa-alvarez-aguilar,
1469,55,maria-teresa-alvarez-aguilar,
1470,385,maria-teresa-alvarez-aguilar,
1471,162,maria-teresa-alvarez-aguilar,
1472,109,maria-teresa-alvarez-aguilar,
1473,390,maria-teresa-alvarez-aguilar,
1474,513,rodrigo-cuevas-benitez,Revisar el sistema de ingreso de especialistas extranjeros a nuestro país para que podamos aumentar el numero y así mejorar las listas de espera.
1475,42,maria-teresa-alvarez-aguilar,
1476,383,maria-teresa-alvarez-aguilar,
1477,157,maria-teresa-alvarez-aguilar,
1478,281,maria-teresa-alvarez-aguilar,
1479,85,maria-teresa-alvarez-aguilar,
1480,112,maria-teresa-alvarez-aguilar,
1481,346,maria-teresa-alvarez-aguilar,
1482,331,maria-teresa-alvarez-aguilar,
1483,338,maria-teresa-alvarez-aguilar,
1484,199,maria-teresa-alvarez-aguilar,
1485,198,maria-teresa-alvarez-aguilar,
1486,207,maria-teresa-alvarez-aguilar,
1487,404,maria-teresa-alvarez-aguilar,
1488,24,maria-teresa-alvarez-aguilar,
1489,294,maria-teresa-alvarez-aguilar,
1490,407,maria-teresa-alvarez-aguilar,
1491,197,maria-teresa-alvarez-aguilar,
1492,196,maria-teresa-alvarez-aguilar,
1493,242,maria-teresa-alvarez-aguilar,
1494,252,maria-teresa-alvarez-aguilar,
1495,305,maria-teresa-alvarez-aguilar,
1496,171,maria-teresa-alvarez-aguilar,
1497,79,maria-teresa-alvarez-aguilar,
1498,346,jorge-coulon-larranaga,
1499,395,jorge-coulon-larranaga,
1500,478,jorge-coulon-larranaga,
1501,459,gladys-lorena-palma-vallejos,
1502,106,jorge-coulon-larranaga,
1503,294,nelson-rodrigo-galvez-perez,
1504,316,nelson-rodrigo-galvez-perez,
1505,459,nelson-rodrigo-galvez-perez,
1506,466,nelson-rodrigo-galvez-perez,
1507,478,camila-vallejo-dowling,
1508,52,camila-vallejo-dowling,Hemos ingresado varios proyectos de ley en la misma línea de esta iniciativas y me comprometo a seguir apoyando todo tipo de proyectos que apunten a una corresponsabilidad familiar entre hombres y mujeres.
1509,241,camila-vallejo-dowling,
1510,21,julian-andres-ugarte-fuentes,
1511,88,julian-andres-ugarte-fuentes,
1512,103,julian-andres-ugarte-fuentes,
1513,175,julian-andres-ugarte-fuentes,
1514,345,julian-andres-ugarte-fuentes,
1515,393,julian-andres-ugarte-fuentes,
1516,513,julian-andres-ugarte-fuentes,
1517,391,francys-foix-fuentealba,
1518,87,fernando-atria-lemaitre,
1519,346,fernando-atria-lemaitre,
1520,371,fernando-atria-lemaitre,
1521,395,fernando-atria-lemaitre,
1522,55,fernando-atria-lemaitre,
1523,358,fernando-atria-lemaitre,
1524,212,kimberly-gredy-seguel-villagran,
1525,87,kimberly-gredy-seguel-villagran,
1526,28,kimberly-gredy-seguel-villagran,
1527,175,francys-foix-fuentealba,
1528,341,francys-foix-fuentealba,
1529,55,francys-foix-fuentealba,
1530,342,francys-foix-fuentealba,
1531,434,francys-foix-fuentealba,
1532,21,francys-foix-fuentealba,
1533,362,francys-foix-fuentealba,
1534,208,francys-foix-fuentealba,
1535,63,francys-foix-fuentealba,
1536,539,francys-foix-fuentealba,
1537,341,maite-orsini-pascal,
1538,434,maite-orsini-pascal,
1539,175,maite-orsini-pascal,
1540,23,maite-orsini-pascal,
1541,52,maite-orsini-pascal,
1542,363,maite-orsini-pascal,
1543,316,maite-orsini-pascal,
1544,28,maite-orsini-pascal,
1545,208,maite-orsini-pascal,
1546,390,patricio-altamirano-arancibia,
1547,3,patricio-altamirano-arancibia,
1548,505,patricio-altamirano-arancibia,
1549,45,patricio-altamirano-arancibia,
1550,551,patricio-altamirano-arancibia,
1551,340,patricio-altamirano-arancibia,
1552,489,patricio-altamirano-arancibia,
1553,533,patricio-altamirano-arancibia,
1554,554,patricio-altamirano-arancibia,
1555,251,patricio-altamirano-arancibia,"Nacionalizar los recursos naturales de nuestros país, con los excedentes económicos, generar programas culturales"
1556,414,patricio-altamirano-arancibia,"Nacionalizar los recursos naturales de nuestros país, con los excedentes económicos, generar programas culturales"
1557,560,patricio-altamirano-arancibia,"Nacionalizar los recursos naturales de nuestros país, con los excedentes económicos, generar programas información electoral más adecuados."
1558,219,patricio-altamirano-arancibia,"Nacionalizar los recursos naturales de nuestros país, con los excedentes económicos, generar programas culturales"
1559,472,patricio-altamirano-arancibia,"Nacionalizar los recursos naturales de nuestros país, con los excedentes económicos, generar programas de innovación y creatividad."
1560,471,patricio-altamirano-arancibia,"Nacionalizar los recursos naturales de nuestros país, con los excedentes económicos, generar programas de energías renovables."
1607,427,francys-foix-fuentealba,
1608,343,francys-foix-fuentealba,
1561,317,patricio-altamirano-arancibia,"Generar programas de información y de promoción de la Asamblea Constituyente, para luego promulgar una Asamblea Constituyente."
1562,480,patricio-altamirano-arancibia,"Promover la Educación Cívica en los programas del colegio y liceos, y educación superior. En los sindicatos,  asociaciones, juntas de vecinos y organizaciones sociales."
1563,364,patricio-altamirano-arancibia,"Promover una Asamblea Constituyente que Re-funde Chile. Que integre las ideas de todos los chilenos, para formular una constitución donde estén todos los sujetos sociales que conformen Chile."
1564,386,patricio-altamirano-arancibia,"Promover la participación comunal,  que  desde asambleas comunales se diseñen las soluciones a todos los temas de las ciudadanos."
1565,319,patricio-altamirano-arancibia,Promover una asamblea constituyente que eleve la capacidad de fiscalización de la Contraloria.
1566,431,patricio-altamirano-arancibia,Promover una Asamblea Constituyente que incluya la votación tecnológica como una forma de participación.
1567,211,patricio-altamirano-arancibia,Proponer el reconocimiento del Estado de Palestina
1568,292,patricio-altamirano-arancibia,Proponer el reconocimiento del Estado de Palestina
1569,338,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso."
1570,179,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso."
1571,199,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso."
1572,331,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso."
1573,207,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para genera tecnologías que reduzcan las horas de trabajo, y aumenten los puestos de trabajo con mas valor agregado."
1574,372,patricio-altamirano-arancibia,"Propuesta de leyes que incentiven la libertad de elegir, inclusive las personas desahuciadas."
1575,404,patricio-altamirano-arancibia,"En el proceso de asamblea constituyente, se propondrá un sistema de salud publico que garantice una atención de calidad."
1654,160,rosario-andrea-olivares-saavedra,
1835,393,carolina-torres-gonzalez,
1576,368,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso."
1577,366,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso, para evitar los arriendos abusivos."
1578,391,juan-ignacio-latorre-riveros,"Desde el Frente Amplio, impulsamos generar una  red   escolar   de   educación   y   atención   en   salud   sexual   y   reproductiva,   enfocada   en   la prevención   de   enfermedades   y   la   disminución   del   embarazo   adolescente."
1579,341,juan-ignacio-latorre-riveros,"Nuestro programa contempla impulsar proyectos de ley para todas y todos, sin discriminación. En este sentido, proyecto como reconocimiento de los pueblos originarios, Matrimonio igualitario, políticas de género, nueva ley de migración, nuevas leyes con acceso a derechos sociales como No Más AFP, seguro social de salud universal, educación pública, son pisos mínimos para terminar con la discriminación en todo sentido."
1580,389,juan-ignacio-latorre-riveros,Estamos por disminuir a 40 horas semanales la jornada laboral de tal manera que padres y madres puedan estar con su familia
1581,175,juan-ignacio-latorre-riveros,"Dentro del programa que levantamos como Frente Amplio, estamos por  duplicar   el   presupuesto   destinado   a   la   salud   mental   y   crear   el   Plan   Nacional   de Prevención   del   Suicidio."
1582,24,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso."
1583,154,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas, y generar programas para que todos tengan acceso."
1584,196,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para dar educación gratuita en todos los niveles."
1585,151,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para financiar un sistema de educación y salud gratuito."
1586,225,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas para que todos tengan acceso."
1587,223,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para construir viviendas para que todos tengan acceso."
1588,198,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para satisfacer las necesidades básicas de la sociedad."
1589,369,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para satisfacer las necesidades básicas de la sociedad."
1590,25,patricio-altamirano-arancibia,"Con la nacionalización de los recursos naturales, habrá un excedente para satisfacer las necesidades de todos los habitantes de Chile."
1591,387,patricio-altamirano-arancibia,En la Asamblea Constituyente se propondrá un sistema financiero que entregue créditos a interés bajos; y donde los servicios o productos valgan lo mismo independiente de la forma de pago.
1592,87,lorena-patricia-bustamante-medina,
1593,346,lorena-patricia-bustamante-medina,
1594,371,lorena-patricia-bustamante-medina,
1595,395,lorena-patricia-bustamante-medina,
1596,505,gael-fernanda-yeomans-araya,
1597,431,gael-fernanda-yeomans-araya,
1598,352,gael-fernanda-yeomans-araya,
1599,55,gael-fernanda-yeomans-araya,
1600,44,gael-fernanda-yeomans-araya,
1601,29,gael-fernanda-yeomans-araya,
1602,196,gael-fernanda-yeomans-araya,
1603,539,gael-fernanda-yeomans-araya,
1604,539,beatriz-sanchez,
1605,459,richard-manuel-pincheira-aedo,
1609,428,francys-foix-fuentealba,
1610,429,francys-foix-fuentealba,
1611,212,francys-foix-fuentealba,
1612,87,francys-foix-fuentealba,
1613,23,francys-foix-fuentealba,
1614,156,francys-foix-fuentealba,
1615,345,francys-foix-fuentealba,
1616,317,francys-foix-fuentealba,
1617,105,francys-foix-fuentealba,
1618,52,francys-foix-fuentealba,
1619,390,francys-foix-fuentealba,
1620,436,francys-foix-fuentealba,
1621,159,francys-foix-fuentealba,
1622,44,francys-foix-fuentealba,
1623,363,francys-foix-fuentealba,
1624,28,francys-foix-fuentealba,
1625,118,francys-foix-fuentealba,
1626,106,francys-foix-fuentealba,
1627,113,francys-foix-fuentealba,
1628,416,francys-foix-fuentealba,
1629,294,francys-foix-fuentealba,
1630,29,francys-foix-fuentealba,
1631,388,francys-foix-fuentealba,
1632,228,francys-foix-fuentealba,
1633,5,francys-foix-fuentealba,
1634,459,francys-foix-fuentealba,
1635,485,francys-foix-fuentealba,
1636,172,francys-foix-fuentealba,
1637,338,francys-foix-fuentealba,
1638,69,francys-foix-fuentealba,
1639,539,rosario-andrea-olivares-saavedra,
1640,391,rosario-andrea-olivares-saavedra,
1641,389,rosario-andrea-olivares-saavedra,
1642,63,rosario-andrea-olivares-saavedra,
1643,341,rosario-andrea-olivares-saavedra,
1644,434,rosario-andrea-olivares-saavedra,
1645,55,rosario-andrea-olivares-saavedra,
1646,357,rosario-andrea-olivares-saavedra,
1647,69,rosario-andrea-olivares-saavedra,
1648,354,rosario-andrea-olivares-saavedra,
1649,356,rosario-andrea-olivares-saavedra,
1650,282,rosario-andrea-olivares-saavedra,
1651,240,rosario-andrea-olivares-saavedra,
1652,286,rosario-andrea-olivares-saavedra,
1653,159,rosario-andrea-olivares-saavedra,
1655,80,rosario-andrea-olivares-saavedra,
